score;completeness;rescuebot_action;rescuebot_location;alice-always_action;alice-always_location;world_nr;tick_nr
0;0.0;;(22, 11);;(22, 12);1;42
0;0.0;;(22, 11);;(22, 12);1;43
0;0.0;;(22, 11);;(22, 12);1;44
0;0.0;;(22, 11);;(22, 12);1;45
0;0.0;;(22, 11);;(22, 12);1;46
0;0.0;;(22, 11);;(22, 12);1;47
0;0.0;;(22, 11);;(22, 12);1;48
0;0.0;;(22, 11);;(22, 12);1;49
0;0.0;;(22, 11);;(22, 12);1;50
0;0.0;;(22, 11);;(22, 12);1;51
0;0.0;;(22, 11);;(22, 12);1;52
0;0.0;;(22, 11);;(22, 12);1;53
0;0.0;;(22, 11);;(22, 12);1;54
0;0.0;;(22, 11);;(22, 12);1;55
0;0.0;;(22, 11);;(22, 12);1;56
0;0.0;;(22, 11);;(22, 12);1;57
0;0.0;;(22, 11);MoveWest;(21, 12);1;58
0;0.0;;(22, 11);;(21, 12);1;59
0;0.0;;(22, 11);MoveWest;(20, 12);1;60
0;0.0;MoveNorth;(22, 11);;(20, 12);1;61
0;0.0;MoveNorth;(22, 11);;(20, 12);1;62
0;0.0;MoveNorth;(22, 11);;(20, 12);1;63
0;0.0;MoveNorth;(22, 11);;(20, 12);1;64
0;0.0;MoveNorth;(22, 11);;(20, 12);1;65
0;0.0;MoveNorth;(22, 11);;(20, 12);1;66
0;0.0;MoveNorth;(22, 11);;(20, 12);1;67
0;0.0;MoveNorth;(22, 11);;(20, 12);1;68
0;0.0;MoveNorth;(22, 10);;(20, 12);1;69
0;0.0;MoveNorth;(22, 10);;(20, 12);1;70
0;0.0;MoveNorth;(22, 10);;(20, 12);1;71
0;0.0;MoveNorth;(22, 10);;(20, 12);1;72
0;0.0;MoveNorth;(22, 10);;(20, 12);1;73
0;0.0;MoveNorth;(22, 10);;(20, 12);1;74
0;0.0;MoveNorth;(22, 10);;(20, 12);1;75
0;0.0;MoveNorth;(22, 10);;(20, 12);1;76
0;0.0;MoveNorth;(22, 10);;(20, 12);1;77
0;0.0;MoveNorth;(22, 9);;(20, 12);1;78
0;0.0;MoveNorth;(22, 9);;(20, 12);1;79
0;0.0;MoveNorth;(22, 9);;(20, 12);1;80
0;0.0;MoveNorth;(22, 9);;(20, 12);1;81
0;0.0;MoveNorth;(22, 9);;(20, 12);1;82
0;0.0;MoveNorth;(22, 9);;(20, 12);1;83
0;0.0;MoveNorth;(22, 9);;(20, 12);1;84
0;0.0;MoveNorth;(22, 9);;(20, 12);1;85
0;0.0;MoveNorth;(22, 9);;(20, 12);1;86
0;0.0;MoveNorth;(22, 8);;(20, 12);1;87
0;0.0;MoveNorth;(22, 8);;(20, 12);1;88
0;0.0;MoveNorth;(22, 8);;(20, 12);1;89
0;0.0;MoveNorth;(22, 8);;(20, 12);1;90
0;0.0;MoveNorth;(22, 8);;(20, 12);1;91
0;0.0;MoveNorth;(22, 8);;(20, 12);1;92
0;0.0;MoveNorth;(22, 8);;(20, 12);1;93
0;0.0;MoveNorth;(22, 8);;(20, 12);1;94
0;0.0;MoveNorth;(22, 8);;(20, 12);1;95
0;0.0;MoveNorth;(22, 7);;(20, 12);1;96
0;0.0;MoveNorthWest;(22, 7);;(20, 12);1;97
0;0.0;MoveNorthWest;(22, 7);;(20, 12);1;98
0;0.0;MoveNorthWest;(22, 7);;(20, 12);1;99
0;0.0;MoveNorthWest;(22, 7);;(20, 12);1;100
0;0.0;MoveNorthWest;(22, 7);;(20, 12);1;101
0;0.0;MoveNorthWest;(22, 7);;(20, 12);1;102
0;0.0;MoveNorthWest;(22, 7);;(20, 12);1;103
0;0.0;MoveNorthWest;(22, 7);;(20, 12);1;104
0;0.0;MoveNorthWest;(21, 6);;(20, 12);1;105
0;0.0;MoveNorth;(21, 6);;(20, 12);1;106
0;0.0;MoveNorth;(21, 6);;(20, 12);1;107
0;0.0;MoveNorth;(21, 6);;(20, 12);1;108
0;0.0;MoveNorth;(21, 6);;(20, 12);1;109
0;0.0;MoveNorth;(21, 6);;(20, 12);1;110
0;0.0;MoveNorth;(21, 6);;(20, 12);1;111
0;0.0;MoveNorth;(21, 6);;(20, 12);1;112
0;0.0;MoveNorth;(21, 6);;(20, 12);1;113
0;0.0;MoveNorth;(21, 5);;(20, 12);1;114
0;0.0;MoveNorth;(21, 5);;(20, 12);1;115
0;0.0;MoveNorth;(21, 5);;(20, 12);1;116
0;0.0;MoveNorth;(21, 5);;(20, 12);1;117
0;0.0;MoveNorth;(21, 5);;(20, 12);1;118
0;0.0;MoveNorth;(21, 5);;(20, 12);1;119
0;0.0;MoveNorth;(21, 5);;(20, 12);1;120
0;0.0;MoveNorth;(21, 5);;(20, 12);1;121
0;0.0;MoveNorth;(21, 5);;(20, 12);1;122
0;0.0;MoveNorth;(21, 4);;(20, 12);1;123
0;0.0;MoveNorthWest;(21, 4);;(20, 12);1;124
0;0.0;MoveNorthWest;(21, 4);;(20, 12);1;125
0;0.0;MoveNorthWest;(21, 4);;(20, 12);1;126
0;0.0;MoveNorthWest;(21, 4);;(20, 12);1;127
0;0.0;MoveNorthWest;(21, 4);;(20, 12);1;128
0;0.0;MoveNorthWest;(21, 4);;(20, 12);1;129
0;0.0;MoveNorthWest;(21, 4);;(20, 12);1;130
0;0.0;MoveNorthWest;(21, 4);;(20, 12);1;131
0;0.0;MoveNorthWest;(20, 3);;(20, 12);1;132
0;0.0;MoveNorth;(20, 3);;(20, 12);1;133
0;0.0;MoveNorth;(20, 3);;(20, 12);1;134
0;0.0;MoveNorth;(20, 3);;(20, 12);1;135
0;0.0;MoveNorth;(20, 3);;(20, 12);1;136
0;0.0;MoveNorth;(20, 3);;(20, 12);1;137
0;0.0;MoveNorth;(20, 3);;(20, 12);1;138
0;0.0;MoveNorth;(20, 3);;(20, 12);1;139
0;0.0;MoveNorth;(20, 3);;(20, 12);1;140
0;0.0;MoveNorth;(20, 2);;(20, 12);1;141
0;0.0;MoveSouthEast;(20, 2);;(20, 12);1;142
0;0.0;MoveSouthEast;(20, 2);;(20, 12);1;143
0;0.0;MoveSouthEast;(20, 2);MoveWest;(19, 12);1;144
0;0.0;MoveSouthEast;(20, 2);;(19, 12);1;145
0;0.0;MoveSouthEast;(20, 2);MoveWest;(18, 12);1;146
0;0.0;MoveSouthEast;(20, 2);;(18, 12);1;147
0;0.0;MoveSouthEast;(20, 2);;(18, 12);1;148
0;0.0;MoveSouthEast;(20, 2);;(18, 12);1;149
0;0.0;MoveSouthEast;(21, 3);MoveSouth;(18, 12);1;150
0;0.0;MoveNorthEast;(21, 3);MoveSouth;(18, 12);1;151
0;0.0;MoveNorthEast;(21, 3);MoveSouth;(18, 12);1;152
0;0.0;MoveNorthEast;(21, 3);MoveSouth;(18, 12);1;153
0;0.0;MoveNorthEast;(21, 3);MoveSouth;(18, 12);1;154
0;0.0;MoveNorthEast;(21, 3);MoveSouth;(18, 13);1;155
0;0.0;MoveNorthEast;(21, 3);MoveSouth;(18, 13);1;156
0;0.0;MoveNorthEast;(21, 3);MoveSouth;(18, 13);1;157
0;0.0;MoveNorthEast;(21, 3);MoveSouth;(18, 13);1;158
0;0.0;MoveNorthEast;(22, 2);MoveSouth;(18, 13);1;159
0;0.0;Idle;(22, 2);MoveSouth;(18, 13);1;160
0;0.0;Idle;(22, 2);MoveSouth;(18, 14);1;161
0;0.0;Idle;(22, 2);MoveSouth;(18, 14);1;162
0;0.0;Idle;(22, 2);MoveSouth;(18, 14);1;163
0;0.0;Idle;(22, 2);MoveSouth;(18, 14);1;164
0;0.0;Idle;(22, 2);MoveSouth;(18, 14);1;165
0;0.0;Idle;(22, 2);MoveSouth;(18, 14);1;166
0;0.0;Idle;(22, 2);MoveSouth;(18, 15);1;167
0;0.0;Idle;(22, 2);MoveSouth;(18, 15);1;168
0;0.0;Idle;(22, 2);MoveSouth;(18, 15);1;169
0;0.0;Idle;(22, 2);MoveSouth;(18, 15);1;170
0;0.0;Idle;(22, 2);MoveSouth;(18, 15);1;171
0;0.0;Idle;(22, 2);MoveSouth;(18, 15);1;172
0;0.0;Idle;(22, 2);MoveSouth;(18, 16);1;173
0;0.0;Idle;(22, 2);MoveSouth;(18, 16);1;174
0;0.0;Idle;(22, 2);MoveSouth;(18, 16);1;175
0;0.0;Idle;(22, 2);MoveSouth;(18, 16);1;176
0;0.0;Idle;(22, 2);MoveSouth;(18, 16);1;177
0;0.0;Idle;(22, 2);MoveSouth;(18, 16);1;178
0;0.0;Idle;(22, 2);MoveSouth;(18, 17);1;179
0;0.0;Idle;(22, 2);MoveSouth;(18, 17);1;180
0;0.0;Idle;(22, 2);MoveSouth;(18, 17);1;181
0;0.0;Idle;(22, 2);MoveSouth;(18, 17);1;182
0;0.0;Idle;(22, 2);MoveSouth;(18, 17);1;183
0;0.0;Idle;(22, 2);MoveSouth;(18, 17);1;184
0;0.0;Idle;(22, 2);MoveSouth;(18, 18);1;185
0;0.0;MoveSouthWest;(22, 2);MoveWest;(17, 18);1;186
0;0.0;MoveSouthWest;(22, 2);;(17, 18);1;187
0;0.0;MoveSouthWest;(22, 2);;(17, 18);1;188
0;0.0;MoveSouthWest;(22, 2);MoveWest;(16, 18);1;189
0;0.0;MoveSouthWest;(22, 2);MoveWest;(15, 18);1;190
0;0.0;MoveSouthWest;(22, 2);MoveWest;(14, 18);1;191
0;0.0;MoveSouthWest;(22, 2);MoveWest;(14, 18);1;192
0;0.0;MoveSouthWest;(22, 2);MoveWest;(14, 18);1;193
0;0.0;MoveSouthWest;(21, 3);MoveWest;(14, 18);1;194
0;0.0;MoveSouth;(21, 3);MoveWest;(14, 18);1;195
0;0.0;MoveSouth;(21, 3);MoveWest;(14, 18);1;196
0;0.0;MoveSouth;(21, 3);MoveWest;(13, 18);1;197
0;0.0;MoveSouth;(21, 3);MoveWest;(13, 18);1;198
0;0.0;MoveSouth;(21, 3);MoveWest;(13, 18);1;199
0;0.0;MoveSouth;(21, 3);MoveWest;(13, 18);1;200
0;0.0;MoveSouth;(21, 3);MoveWest;(13, 18);1;201
0;0.0;MoveSouth;(21, 3);MoveWest;(13, 18);1;202
0;0.0;MoveSouth;(21, 4);MoveWest;(12, 18);1;203
0;0.0;MoveSouthWest;(21, 4);MoveWest;(12, 18);1;204
0;0.0;MoveSouthWest;(21, 4);MoveWest;(12, 18);1;205
0;0.0;MoveSouthWest;(21, 4);MoveWest;(12, 18);1;206
0;0.0;MoveSouthWest;(21, 4);MoveWest;(12, 18);1;207
0;0.0;MoveSouthWest;(21, 4);MoveWest;(12, 18);1;208
0;0.0;MoveSouthWest;(21, 4);MoveWest;(11, 18);1;209
0;0.0;MoveSouthWest;(21, 4);MoveWest;(11, 18);1;210
0;0.0;MoveSouthWest;(21, 4);MoveWest;(11, 18);1;211
0;0.0;MoveSouthWest;(20, 5);MoveWest;(11, 18);1;212
0;0.0;MoveWest;(20, 5);MoveWest;(11, 18);1;213
0;0.0;MoveWest;(20, 5);MoveWest;(11, 18);1;214
0;0.0;MoveWest;(20, 5);MoveWest;(10, 18);1;215
0;0.0;MoveWest;(20, 5);MoveWest;(10, 18);1;216
0;0.0;MoveWest;(20, 5);MoveWest;(10, 18);1;217
0;0.0;MoveWest;(20, 5);MoveWest;(10, 18);1;218
0;0.0;MoveWest;(20, 5);MoveWest;(10, 18);1;219
0;0.0;MoveWest;(20, 5);MoveWest;(10, 18);1;220
0;0.0;MoveWest;(20, 5);MoveWest;(9, 18);1;221
0;0.0;MoveWest;(20, 5);MoveWest;(8, 18);1;222
0;0.0;MoveWest;(20, 5);;(8, 18);1;223
0;0.0;MoveWest;(20, 5);MoveWest;(7, 18);1;224
0;0.0;MoveWest;(20, 5);;(7, 18);1;225
0;0.0;MoveWest;(19, 5);MoveWest;(6, 18);1;226
0;0.0;MoveWest;(19, 5);;(6, 18);1;227
0;0.0;MoveWest;(19, 5);MoveWest;(5, 18);1;228
0;0.0;MoveWest;(19, 5);;(5, 18);1;229
0;0.0;MoveWest;(19, 5);;(5, 18);1;230
0;0.0;MoveWest;(19, 5);;(5, 18);1;231
0;0.0;MoveWest;(19, 5);;(5, 18);1;232
0;0.0;MoveWest;(19, 5);;(5, 18);1;233
0;0.0;MoveWest;(19, 5);MoveWest;(4, 18);1;234
0;0.0;MoveWest;(19, 5);;(4, 18);1;235
0;0.0;MoveWest;(19, 5);;(4, 18);1;236
0;0.0;MoveWest;(19, 5);;(4, 18);1;237
0;0.0;MoveWest;(19, 5);;(4, 18);1;238
0;0.0;MoveWest;(19, 5);;(4, 18);1;239
0;0.0;MoveWest;(18, 5);;(4, 18);1;240
0;0.0;MoveWest;(18, 5);;(4, 18);1;241
0;0.0;MoveWest;(18, 5);MoveWest;(3, 18);1;242
0;0.0;MoveWest;(18, 5);;(3, 18);1;243
0;0.0;MoveWest;(18, 5);;(3, 18);1;244
0;0.0;MoveWest;(18, 5);;(3, 18);1;245
0;0.0;MoveWest;(18, 5);MoveSouth;(3, 19);1;246
0;0.0;MoveWest;(18, 5);;(3, 19);1;247
0;0.0;MoveWest;(18, 5);MoveSouth;(3, 20);1;248
0;0.0;MoveWest;(17, 5);;(3, 20);1;249
0;0.0;MoveWest;(17, 5);;(3, 20);1;250
0;0.0;MoveWest;(17, 5);;(3, 20);1;251
0;0.0;MoveWest;(17, 5);;(3, 20);1;252
0;0.0;MoveWest;(17, 5);;(3, 20);1;253
0;0.0;MoveWest;(17, 5);MoveSouth;(3, 21);1;254
0;0.0;MoveWest;(17, 5);;(3, 21);1;255
0;0.0;MoveWest;(17, 5);;(3, 21);1;256
0;0.0;MoveWest;(17, 5);CarryObject;(3, 21);1;257
0;0.0;MoveWest;(16, 5);MoveNorth;(3, 20);1;258
0;0.0;MoveWest;(16, 5);;(3, 20);1;259
0;0.0;MoveWest;(16, 5);;(3, 20);1;260
0;0.0;MoveWest;(16, 5);;(3, 20);1;261
0;0.0;MoveWest;(16, 5);MoveNorth;(3, 19);1;262
0;0.0;MoveWest;(16, 5);;(3, 19);1;263
0;0.0;MoveWest;(16, 5);MoveNorth;(3, 18);1;264
0;0.0;MoveWest;(16, 5);;(3, 18);1;265
0;0.0;MoveWest;(16, 5);MoveNorth;(3, 17);1;266
0;0.0;MoveWest;(15, 5);;(3, 17);1;267
0;0.0;;(15, 5);;(3, 17);1;268
0;0.0;;(15, 5);;(3, 17);1;269
0;0.0;;(15, 5);MoveEast;(4, 17);1;270
0;0.0;;(15, 5);;(4, 17);1;271
0;0.0;;(15, 5);;(4, 17);1;272
0;0.0;;(15, 5);;(4, 17);1;273
0;0.0;;(15, 5);MoveEast;(4, 17);1;274
0;0.0;;(15, 5);MoveEast;(4, 17);1;275
0;0.0;;(15, 5);MoveEast;(4, 17);1;276
0;0.0;;(15, 5);MoveEast;(4, 17);1;277
0;0.0;;(15, 5);MoveEast;(4, 17);1;278
0;0.0;;(15, 5);MoveEast;(5, 17);1;279
0;0.0;;(15, 5);MoveEast;(5, 17);1;280
0;0.0;;(15, 5);MoveEast;(5, 17);1;281
0;0.0;;(15, 5);MoveEast;(5, 17);1;282
0;0.0;;(15, 5);MoveEast;(5, 17);1;283
0;0.0;;(15, 5);MoveEast;(5, 17);1;284
0;0.0;;(15, 5);MoveEast;(6, 17);1;285
0;0.0;;(15, 5);MoveEast;(6, 17);1;286
0;0.0;;(15, 5);MoveEast;(6, 17);1;287
0;0.0;;(15, 5);MoveEast;(6, 17);1;288
0;0.0;;(15, 5);MoveEast;(6, 17);1;289
0;0.0;;(15, 5);MoveEast;(6, 17);1;290
0;0.0;;(15, 5);MoveEast;(7, 17);1;291
0;0.0;;(15, 5);MoveEast;(7, 17);1;292
0;0.0;;(15, 5);MoveEast;(7, 17);1;293
0;0.0;;(15, 5);MoveEast;(7, 17);1;294
0;0.0;;(15, 5);MoveEast;(7, 17);1;295
0;0.0;;(15, 5);MoveEast;(7, 17);1;296
0;0.0;;(15, 5);MoveEast;(8, 17);1;297
0;0.0;;(15, 5);MoveEast;(8, 17);1;298
0;0.0;;(15, 5);MoveEast;(8, 17);1;299
0;0.0;;(15, 5);MoveEast;(8, 17);1;300
0;0.0;;(15, 5);MoveEast;(8, 17);1;301
0;0.0;;(15, 5);MoveEast;(8, 17);1;302
0;0.0;;(15, 5);MoveEast;(9, 17);1;303
0;0.0;;(15, 5);MoveEast;(10, 17);1;304
0;0.0;;(15, 5);MoveEast;(11, 17);1;305
0;0.0;;(15, 5);MoveEast;(12, 17);1;306
0;0.0;;(15, 5);MoveEast;(13, 17);1;307
0;0.0;;(15, 5);MoveEast;(14, 17);1;308
0;0.0;;(15, 5);MoveEast;(14, 17);1;309
0;0.0;;(15, 5);MoveEast;(14, 17);1;310
0;0.0;;(15, 5);MoveEast;(14, 17);1;311
0;0.0;;(15, 5);MoveEast;(14, 17);1;312
0;0.0;;(15, 5);MoveEast;(14, 17);1;313
0;0.0;;(15, 5);MoveEast;(15, 17);1;314
0;0.0;;(15, 5);MoveEast;(16, 17);1;315
0;0.0;;(15, 5);MoveEast;(16, 17);1;316
0;0.0;;(15, 5);MoveEast;(16, 17);1;317
0;0.0;;(15, 5);MoveEast;(16, 17);1;318
0;0.0;;(15, 5);MoveEast;(16, 17);1;319
0;0.0;;(15, 5);MoveEast;(16, 17);1;320
0;0.0;;(15, 5);MoveEast;(17, 17);1;321
0;0.0;;(15, 5);MoveEast;(17, 17);1;322
0;0.0;;(15, 5);MoveEast;(17, 17);1;323
0;0.0;;(15, 5);MoveEast;(17, 17);1;324
0;0.0;;(15, 5);MoveEast;(17, 17);1;325
0;0.0;;(15, 5);MoveEast;(17, 17);1;326
0;0.0;;(15, 5);MoveEast;(18, 17);1;327
0;0.0;;(15, 5);MoveEast;(18, 17);1;328
0;0.0;;(15, 5);MoveEast;(18, 17);1;329
0;0.0;;(15, 5);MoveEast;(18, 17);1;330
0;0.0;;(15, 5);MoveEast;(18, 17);1;331
0;0.0;;(15, 5);MoveEast;(18, 17);1;332
0;0.0;;(15, 5);MoveEast;(19, 17);1;333
0;0.0;;(15, 5);MoveEast;(19, 17);1;334
0;0.0;;(15, 5);MoveEast;(19, 17);1;335
0;0.0;;(15, 5);MoveEast;(19, 17);1;336
0;0.0;;(15, 5);MoveEast;(19, 17);1;337
0;0.0;;(15, 5);MoveEast;(19, 17);1;338
0;0.0;;(15, 5);MoveEast;(20, 17);1;339
0;0.0;;(15, 5);MoveEast;(20, 17);1;340
0;0.0;;(15, 5);MoveEast;(20, 17);1;341
0;0.0;;(15, 5);MoveEast;(20, 17);1;342
0;0.0;;(15, 5);MoveEast;(20, 17);1;343
0;0.0;;(15, 5);MoveEast;(20, 17);1;344
0;0.0;;(15, 5);MoveEast;(21, 17);1;345
0;0.0;;(15, 5);MoveEast;(22, 17);1;346
0;0.0;;(15, 5);MoveEast;(23, 17);1;347
0;0.0;;(15, 5);MoveEast;(23, 17);1;348
0;0.0;;(15, 5);MoveEast;(23, 17);1;349
0;0.0;;(15, 5);MoveEast;(23, 17);1;350
0;0.0;;(15, 5);MoveNorth;(23, 16);1;351
0;0.0;;(15, 5);;(23, 16);1;352
0;0.0;;(15, 5);;(23, 16);1;353
0;0.0;;(15, 5);MoveNorth;(23, 15);1;354
0;0.0;;(15, 5);;(23, 15);1;355
0;0.0;;(15, 5);;(23, 15);1;356
0;0.0;;(15, 5);;(23, 15);1;357
0;0.0;;(15, 5);;(23, 15);1;358
0;0.0;;(15, 5);;(23, 15);1;359
0;0.0;;(15, 5);;(23, 15);1;360
0;0.0;;(15, 5);MoveNorth;(23, 14);1;361
0;0.0;;(15, 5);;(23, 14);1;362
0;0.0;;(15, 5);;(23, 14);1;363
0;0.0;;(15, 5);;(23, 14);1;364
0;0.0;;(15, 5);;(23, 14);1;365
0;0.0;;(15, 5);;(23, 14);1;366
0;0.0;;(15, 5);;(23, 14);1;367
0;0.0;;(15, 5);;(23, 14);1;368
0;0.0;;(15, 5);;(23, 14);1;369
0;0.0;;(15, 5);MoveSouth;(23, 15);1;370
0;0.0;;(15, 5);;(23, 15);1;371
0;0.0;;(15, 5);;(23, 15);1;372
0;0.0;;(15, 5);;(23, 15);1;373
0;0.0;;(15, 5);;(23, 15);1;374
0;0.0;;(15, 5);;(23, 15);1;375
3;0.125;;(15, 5);Drop;(23, 15);1;376
3;0.125;;(15, 5);MoveWest;(22, 15);1;377
3;0.125;;(15, 5);;(22, 15);1;378
3;0.125;;(15, 5);;(22, 15);1;379
3;0.125;;(15, 5);;(22, 15);1;380
3;0.125;;(15, 5);;(22, 15);1;381
3;0.125;;(15, 5);MoveWest;(21, 15);1;382
3;0.125;;(15, 5);MoveWest;(20, 15);1;383
3;0.125;;(15, 5);MoveWest;(19, 15);1;384
3;0.125;;(15, 5);MoveWest;(18, 15);1;385
3;0.125;;(15, 5);MoveWest;(18, 15);1;386
3;0.125;;(15, 5);MoveWest;(18, 15);1;387
3;0.125;;(15, 5);MoveWest;(18, 15);1;388
3;0.125;;(15, 5);MoveWest;(18, 15);1;389
3;0.125;;(15, 5);MoveWest;(18, 15);1;390
3;0.125;;(15, 5);MoveWest;(18, 15);1;391
3;0.125;;(15, 5);MoveNorth;(18, 15);1;392
3;0.125;;(15, 5);MoveNorth;(18, 15);1;393
3;0.125;;(15, 5);MoveNorth;(18, 15);1;394
3;0.125;;(15, 5);MoveNorth;(18, 15);1;395
3;0.125;;(15, 5);MoveNorth;(18, 15);1;396
3;0.125;;(15, 5);MoveNorth;(18, 14);1;397
3;0.125;;(15, 5);MoveNorth;(18, 14);1;398
3;0.125;;(15, 5);MoveNorth;(18, 14);1;399
3;0.125;;(15, 5);MoveNorth;(18, 14);1;400
3;0.125;;(15, 5);MoveNorth;(18, 14);1;401
3;0.125;;(15, 5);MoveNorth;(18, 14);1;402
3;0.125;;(15, 5);MoveNorth;(18, 13);1;403
3;0.125;;(15, 5);MoveNorth;(18, 13);1;404
3;0.125;;(15, 5);MoveNorth;(18, 13);1;405
3;0.125;;(15, 5);MoveNorth;(18, 13);1;406
3;0.125;;(15, 5);MoveNorth;(18, 13);1;407
3;0.125;;(15, 5);MoveNorth;(18, 13);1;408
3;0.125;;(15, 5);MoveNorth;(18, 12);1;409
3;0.125;;(15, 5);MoveNorth;(18, 12);1;410
3;0.125;;(15, 5);MoveNorth;(18, 12);1;411
3;0.125;;(15, 5);MoveNorth;(18, 12);1;412
3;0.125;;(15, 5);MoveNorth;(18, 12);1;413
3;0.125;;(15, 5);MoveNorth;(18, 12);1;414
3;0.125;;(15, 5);MoveNorth;(18, 11);1;415
3;0.125;;(15, 5);MoveNorth;(18, 11);1;416
3;0.125;;(15, 5);MoveNorth;(18, 11);1;417
3;0.125;;(15, 5);MoveNorth;(18, 11);1;418
3;0.125;;(15, 5);MoveNorth;(18, 11);1;419
3;0.125;;(15, 5);MoveNorth;(18, 11);1;420
3;0.125;;(15, 5);MoveNorth;(18, 10);1;421
3;0.125;;(15, 5);MoveNorth;(18, 10);1;422
3;0.125;;(15, 5);MoveNorth;(18, 10);1;423
3;0.125;;(15, 5);MoveNorth;(18, 10);1;424
3;0.125;;(15, 5);MoveNorth;(18, 10);1;425
3;0.125;;(15, 5);MoveNorth;(18, 10);1;426
3;0.125;;(15, 5);MoveNorth;(18, 9);1;427
3;0.125;;(15, 5);MoveNorth;(18, 9);1;428
3;0.125;;(15, 5);MoveNorth;(18, 9);1;429
3;0.125;;(15, 5);MoveNorth;(18, 9);1;430
3;0.125;;(15, 5);MoveNorth;(18, 9);1;431
3;0.125;;(15, 5);MoveNorth;(18, 9);1;432
3;0.125;;(15, 5);MoveNorth;(18, 8);1;433
3;0.125;;(15, 5);MoveNorth;(18, 7);1;434
3;0.125;;(15, 5);;(18, 7);1;435
3;0.125;;(15, 5);MoveNorth;(18, 6);1;436
3;0.125;;(15, 5);;(18, 6);1;437
3;0.125;;(15, 5);;(18, 6);1;438
3;0.125;;(15, 5);;(18, 6);1;439
3;0.125;;(15, 5);;(18, 6);1;440
3;0.125;;(15, 5);;(18, 6);1;441
3;0.125;;(15, 5);;(18, 6);1;442
3;0.125;;(15, 5);MoveNorth;(18, 5);1;443
3;0.125;;(15, 5);;(18, 5);1;444
3;0.125;;(15, 5);MoveWest;(17, 5);1;445
3;0.125;;(15, 5);;(17, 5);1;446
3;0.125;;(15, 5);MoveWest;(16, 5);1;447
3;0.125;;(15, 5);;(16, 5);1;448
3;0.125;;(15, 5);MoveWest;(15, 5);1;449
3;0.125;;(15, 5);;(15, 5);1;450
3;0.125;;(15, 5);;(15, 5);1;451
3;0.125;;(15, 5);;(15, 5);1;452
3;0.125;;(15, 5);RemoveObjectTogether;(15, 5);1;453
3;0.125;;(15, 5);RemoveObjectTogether;(15, 5);1;454
3;0.125;;(15, 5);RemoveObjectTogether;(15, 5);1;455
3;0.125;;(15, 5);RemoveObjectTogether;(15, 5);1;456
3;0.125;;(15, 5);RemoveObjectTogether;(15, 5);1;457
3;0.125;;(15, 5);RemoveObjectTogether;(15, 5);1;458
3;0.125;;(15, 5);RemoveObjectTogether;(15, 5);1;459
3;0.125;;(15, 5);RemoveObjectTogether;(15, 5);1;460
3;0.125;;(15, 5);RemoveObjectTogether;(15, 5);1;461
3;0.125;;(15, 5);RemoveObjectTogether;(15, 5);1;462
3;0.125;;(15, 5);RemoveObjectTogether;(15, 5);1;463
3;0.125;;(15, 5);RemoveObjectTogether;(15, 5);1;464
3;0.125;;(15, 5);RemoveObjectTogether;(15, 5);1;465
3;0.125;;(15, 5);RemoveObjectTogether;(15, 5);1;466
3;0.125;;(15, 5);RemoveObjectTogether;(15, 5);1;467
3;0.125;;(15, 5);RemoveObjectTogether;(15, 5);1;468
